Date,Word,Count
2020-03-22,based,282
2020-03-22,however,281
2020-03-22,recognition,281
2020-03-22,model,261
2020-03-23,speech,1092
2020-03-23,results,582
2020-03-23,study,474
2020-03-23,using,463
2020-03-23,used,352
2020-03-23,data,336
2020-03-23,language,312
2020-03-23,also,306
2020-03-23,performance,299
2020-03-23,paper,295
2020-03-23,different,286
2020-03-23,however,286
2020-03-23,recognition,284
2020-03-23,based,282
2020-03-23,model,264
2020-03-24,speech,1097
2020-03-24,results,586
2020-03-24,study,475
2020-03-24,using,465
2020-03-24,used,353
2020-03-24,data,338
2020-03-24,language,312
2020-03-24,also,309
2020-03-24,performance,301
2020-03-24,paper,296
2020-03-24,different,288
2020-03-24,however,287
2020-03-24,recognition,286
2020-03-24,based,283
2020-03-24,model,264
2020-03-25,speech,1111
2020-03-25,results,592
2020-03-25,study,480
2020-03-25,using,471
2020-03-25,used,357
2020-03-25,data,339
2020-03-25,language,314
2020-03-25,also,310
2020-03-25,performance,307
2020-03-25,paper,298
2020-03-25,different,292
2020-03-25,however,291
2020-03-25,recognition,288
2020-03-25,based,284
2020-03-25,model,271
2020-03-26,speech,1121
2020-03-26,results,599
2020-03-26,study,485
2020-03-26,using,471
2020-03-26,used,361
2020-03-26,data,341
2020-03-26,language,316
2020-03-26,also,311
2020-03-26,performance,309
2020-03-26,paper,299
2020-03-26,different,295
2020-03-26,however,295
2020-03-26,recognition,294
2020-03-26,based,284
2020-03-26,model,271
2020-03-27,speech,1126
2020-03-27,results,601
2020-03-27,study,487
2020-03-27,using,474
2020-03-27,used,363
2020-03-27,data,342
2020-03-27,language,316
2020-03-27,also,312
2020-03-27,performance,310
2020-03-27,paper,300
2020-03-27,however,297
2020-03-27,different,295
2020-03-27,recognition,294
2020-03-27,based,286
2020-03-27,model,273
2020-03-28,speech,1129
2020-03-28,results,602
2020-03-28,study,487
2020-03-28,using,476
2020-03-28,used,363
2020-03-28,data,343
2020-03-28,language,316
2020-03-28,also,314
2020-03-28,performance,310
2020-03-28,paper,302
2020-03-28,however,298
2020-03-28,different,297
2020-03-28,recognition,295
2020-03-28,based,287
2020-03-28,model,275
2020-03-29,speech,1132
2020-03-29,results,603
2020-03-29,study,489
2020-03-29,using,477
2020-03-29,used,363
2020-03-29,data,344
2020-03-29,language,317
2020-03-29,also,315
2020-03-29,performance,311
2020-03-29,paper,303
2020-03-29,however,298
2020-03-29,different,298
2020-03-29,recognition,296
2020-03-29,based,288
2020-03-29,model,275
2020-03-30,speech,1145
2020-03-30,results,607
2020-03-30,study,496
2020-03-30,using,480
2020-03-30,used,366
2020-03-30,data,349
2020-03-30,language,322
2020-03-30,also,318
2020-03-30,performance,314
2020-03-30,paper,306
2020-03-30,recognition,302
2020-03-30,different,301
2020-03-30,however,299
2020-03-30,based,294
2020-03-30,model,280
2020-03-31,speech,1156
2020-03-31,results,612
2020-03-31,study,501
2020-03-31,using,486
2020-03-31,used,368
2020-03-31,data,353
2020-03-31,language,325
2020-03-31,performance,320
2020-03-31,also,319
2020-03-31,paper,307
2020-03-31,recognition,307
2020-03-31,different,302
2020-03-31,however,299
2020-03-31,based,297
2020-03-31,model,284
2020-04-01,speech,1255
2020-04-01,results,665
2020-04-01,study,542
2020-04-01,using,528
2020-04-01,used,401
2020-04-01,data,389
2020-04-01,language,352
2020-04-01,also,347
2020-04-01,performance,341
2020-04-01,recognition,341
2020-04-01,paper,334
2020-04-01,different,329
2020-04-01,based,329
2020-04-01,however,325
2020-04-01,model,305
2020-04-02,speech,1271
2020-04-02,results,676
2020-04-02,study,555
2020-04-02,using,535
2020-04-02,used,409
2020-04-02,data,393
2020-04-02,language,357
2020-04-02,also,351
2020-04-02,performance,344
2020-04-02,recognition,344
2020-04-02,paper,339
2020-04-02,different,337
2020-04-02,based,332
2020-04-02,however,327
2020-04-02,model,310
2020-04-03,speech,1290
2020-04-03,results,685
2020-04-03,study,561
2020-04-03,using,542
2020-04-03,used,416
2020-04-03,data,402
2020-04-03,language,363
2020-04-03,also,358
2020-04-03,performance,349
2020-04-03,paper,346
2020-04-03,recognition,345
2020-04-03,different,343
2020-04-03,based,341
2020-04-03,however,335
2020-04-03,model,318
2020-04-04,speech,1292
2020-04-04,results,687
2020-04-04,study,562
2020-04-04,using,542
2020-04-04,used,416
2020-04-04,data,402
2020-04-04,language,363
2020-04-04,also,358
2020-04-04,performance,349
2020-04-04,paper,348
2020-04-04,recognition,345
2020-04-04,different,343
2020-04-04,based,341
2020-04-04,however,335
2020-04-04,model,318
2020-04-05,speech,1298
2020-04-05,results,691
2020-04-05,study,563
2020-04-05,using,547
2020-04-05,used,417
2020-04-05,data,402
2020-04-05,language,368
2020-04-05,also,358
2020-04-05,paper,354
2020-04-05,performance,350
2020-04-05,recognition,347
2020-04-05,different,343
2020-04-05,based,342
2020-04-05,however,335
2020-04-05,model,319
2020-04-06,speech,1306
2020-04-06,results,700
2020-04-06,study,570
2020-04-06,using,551
2020-04-06,used,422
2020-04-06,data,402
2020-04-06,language,370
2020-04-06,also,363
2020-04-06,performance,359
2020-04-06,paper,358
2020-04-06,recognition,348
2020-04-06,different,345
2020-04-06,based,344
2020-04-06,however,336
2020-04-06,model,323
2020-04-07,speech,1318
2020-04-07,results,710
2020-04-07,study,575
2020-04-07,using,553
2020-04-07,used,428
2020-04-07,data,404
2020-04-07,language,377
2020-04-07,also,371
2020-04-07,paper,362
2020-04-07,performance,361
2020-04-07,recognition,350
2020-04-07,based,350
2020-04-07,different,348
2020-04-07,however,339
2020-04-07,model,327
2020-04-08,speech,1327
2020-04-08,results,716
2020-04-08,study,580
2020-04-08,using,557
2020-04-08,used,433
2020-04-08,data,407
2020-04-08,language,381
2020-04-08,also,374
2020-04-08,paper,364
2020-04-08,performance,364
2020-04-08,recognition,353
2020-04-08,different,352
2020-04-08,based,351
2020-04-08,however,341
2020-04-08,model,329
2020-04-09,speech,1338
2020-04-09,results,721
2020-04-09,study,585
2020-04-09,using,561
2020-04-09,used,436
2020-04-09,data,414
2020-04-09,language,383
2020-04-09,also,378
2020-04-09,performance,371
2020-04-09,paper,369
2020-04-09,recognition,357
2020-04-09,based,355
2020-04-09,different,354
2020-04-09,however,345
2020-04-09,model,337
2020-04-10,speech,1340
2020-04-10,results,722
2020-04-10,study,586
2020-04-10,using,563
2020-04-10,used,438
2020-04-10,data,415
2020-04-10,language,384
2020-04-10,also,380
2020-04-10,performance,371
2020-04-10,paper,370
2020-04-10,recognition,358
2020-04-10,based,355
2020-04-10,different,354
2020-04-10,however,348
2020-04-10,model,340
2020-04-11,speech,1346
2020-04-11,results,726
2020-04-11,study,588
2020-04-11,using,565
2020-04-11,used,442
2020-04-11,data,418
2020-04-11,language,385
2020-04-11,also,383
2020-04-11,paper,374
2020-04-11,performance,371
2020-04-11,recognition,360
2020-04-11,based,358
2020-04-11,different,357
2020-04-11,however,349
2020-04-11,model,342
2020-04-13,speech,1354
2020-04-13,results,730
2020-04-13,study,591
2020-04-13,using,566
2020-04-13,used,445
2020-04-13,data,423
2020-04-13,language,388
2020-04-13,also,387
2020-04-13,paper,375
2020-04-13,performance,373
2020-04-13,based,362
2020-04-13,recognition,361
2020-04-13,different,359
2020-04-13,however,354
2020-04-13,model,345
2020-04-14,speech,1372
2020-04-14,results,741
2020-04-14,study,599
2020-04-14,using,571
2020-04-14,used,449
2020-04-14,data,429
2020-04-14,also,394
2020-04-14,language,392
2020-04-14,paper,380
2020-04-14,performance,375
2020-04-14,based,371
2020-04-14,different,367
2020-04-14,recognition,364
2020-04-14,however,360
2020-04-14,model,348
2020-04-15,speech,1386
2020-04-15,results,751
2020-04-15,study,609
2020-04-15,using,581
2020-04-15,used,456
2020-04-15,data,436
2020-04-15,language,397
2020-04-15,also,396
2020-04-15,paper,384
2020-04-15,performance,377
2020-04-15,based,373
2020-04-15,different,371
2020-04-15,recognition,367
2020-04-15,however,366
2020-04-15,model,348
2020-04-16,speech,1398
2020-04-16,results,757
2020-04-16,study,613
2020-04-16,using,588
2020-04-16,used,460
2020-04-16,data,442
2020-04-16,language,399
2020-04-16,also,399
2020-04-16,paper,386
2020-04-16,performance,377
2020-04-16,based,376
2020-04-16,different,371
2020-04-16,however,369
2020-04-16,recognition,368
2020-04-16,model,348
2020-04-17,speech,1407
2020-04-17,results,762
2020-04-17,study,616
2020-04-17,using,589
2020-04-17,used,461
2020-04-17,data,444
2020-04-17,also,403
2020-04-17,language,401
2020-04-17,paper,389
2020-04-17,performance,379
2020-04-17,based,377
2020-04-17,however,376
2020-04-17,different,373
2020-04-17,recognition,371
2020-04-17,model,350
2020-04-18,speech,1414
2020-04-18,results,768
2020-04-18,study,621
2020-04-18,using,594
2020-04-18,used,464
2020-04-18,data,449
2020-04-18,also,405
2020-04-18,language,401
2020-04-18,paper,390
2020-04-18,performance,382
2020-04-18,based,379
2020-04-18,however,378
2020-04-18,different,375
2020-04-18,recognition,374
2020-04-18,model,353
2020-04-19,speech,1417
2020-04-19,results,769
2020-04-19,study,621
2020-04-19,using,594
2020-04-19,used,466
2020-04-19,data,450
2020-04-19,also,406
2020-04-19,language,402
2020-04-19,paper,392
2020-04-19,performance,382
2020-04-19,however,380
2020-04-19,based,379
2020-04-19,different,375
2020-04-19,recognition,374
2020-04-19,model,354
2020-04-20,speech,1435
2020-04-20,results,774
2020-04-20,study,624
2020-04-20,using,603
2020-04-20,used,469
2020-04-20,data,456
2020-04-20,also,414
2020-04-20,language,407
2020-04-20,paper,397
2020-04-20,however,388
2020-04-20,performance,385
2020-04-20,based,383
2020-04-20,recognition,381
2020-04-20,different,379
2020-04-20,model,361
2020-04-21,speech,1452
2020-04-21,results,782
2020-04-21,study,636
2020-04-21,using,613
2020-04-21,used,476
2020-04-21,data,460
2020-04-21,also,422
2020-04-21,language,407
2020-04-21,paper,399
2020-04-21,however,396
2020-04-21,performance,389
2020-04-21,based,387
2020-04-21,recognition,385
2020-04-21,different,383
2020-04-21,use,362
2020-04-22,speech,1459
2020-04-22,results,787
2020-04-22,study,640
2020-04-22,using,617
2020-04-22,used,477
2020-04-22,data,462
2020-04-22,also,426
2020-04-22,language,409
2020-04-22,paper,403
2020-04-22,however,397
2020-04-22,performance,391
2020-04-22,based,388
2020-04-22,recognition,386
2020-04-22,different,385
2020-04-22,use,365
2020-04-23,speech,1466
2020-04-23,results,789
2020-04-23,study,643
2020-04-23,using,620
2020-04-23,used,479
2020-04-23,data,465
2020-04-23,also,427
2020-04-23,language,413
2020-04-23,paper,405
2020-04-23,however,398
2020-04-23,performance,393
2020-04-23,based,391
2020-04-23,recognition,387
2020-04-23,different,386
2020-04-23,use,368
2020-04-24,speech,1476
2020-04-24,results,796
2020-04-24,study,649
2020-04-24,using,627
2020-04-24,used,483
2020-04-24,data,466
2020-04-24,also,431
2020-04-24,language,421
2020-04-24,paper,405
2020-04-24,however,401
2020-04-24,based,395
2020-04-24,performance,394
2020-04-24,recognition,389
2020-04-24,different,388
2020-04-24,model,370
2020-04-25,speech,1488
2020-04-25,results,802
2020-04-25,study,653
2020-04-25,using,630
2020-04-25,used,489
2020-04-25,data,468
2020-04-25,also,436
2020-04-25,language,422
2020-04-25,paper,407
2020-04-25,however,406
2020-04-25,performance,399
2020-04-25,based,397
2020-04-25,recognition,396
2020-04-25,different,391
2020-04-25,model,377
2020-04-26,speech,1493
2020-04-26,results,805
2020-04-26,study,656
2020-04-26,using,631
2020-04-26,used,491
2020-04-26,data,469
2020-04-26,also,438
2020-04-26,language,423
2020-04-26,paper,408
2020-04-26,however,408
2020-04-26,performance,401
2020-04-26,based,399
2020-04-26,recognition,398
2020-04-26,different,393
2020-04-26,model,379
2020-04-27,speech,1504
2020-04-27,results,810
2020-04-27,study,662
2020-04-27,using,638
2020-04-27,used,495
2020-04-27,data,469
2020-04-27,also,439
2020-04-27,language,424
2020-04-27,however,413
2020-04-27,paper,411
2020-04-27,performance,405
2020-04-27,based,400
2020-04-27,recognition,400
2020-04-27,different,397
2020-04-27,model,379
2020-04-28,speech,1516
2020-04-28,results,820
2020-04-28,study,666
2020-04-28,using,643
2020-04-28,used,498
2020-04-28,data,475
2020-04-28,also,441
2020-04-28,language,429
2020-04-28,paper,416
2020-04-28,however,415
2020-04-28,performance,408
2020-04-28,recognition,405
2020-04-28,based,404
2020-04-28,different,398
2020-04-28,model,384
2020-04-29,speech,1528
2020-04-29,results,829
2020-04-29,study,673
2020-04-29,using,650
2020-04-29,used,501
2020-04-29,data,479
2020-04-29,also,445
2020-04-29,language,435
2020-04-29,however,421
2020-04-29,paper,419
2020-04-29,performance,412
2020-04-29,recognition,411
2020-04-29,based,408
2020-04-29,different,402
2020-04-29,model,388
2020-04-30,speech,1541
2020-04-30,results,831
2020-04-30,study,678
2020-04-30,using,654
2020-04-30,used,502
2020-04-30,data,482
2020-04-30,also,448
2020-04-30,language,439
2020-04-30,however,424
2020-04-30,paper,421
2020-04-30,performance,413
2020-04-30,recognition,413
2020-04-30,based,410
2020-04-30,different,404
2020-04-30,model,392
2020-05-01,speech,1941
2020-05-01,results,1018
2020-05-01,using,827
2020-05-01,study,762
2020-05-01,paper,646
2020-05-01,data,634
2020-05-01,used,627
2020-05-01,also,567
2020-05-01,language,566
2020-05-01,recognition,560
2020-05-01,performance,558
2020-05-01,based,544
2020-05-01,model,543
2020-05-01,different,527
2020-05-01,however,524
2020-05-02,speech,1945
2020-05-02,results,1022
2020-05-02,using,829
2020-05-02,study,764
2020-05-02,paper,649
2020-05-02,data,636
2020-05-02,used,628
2020-05-02,also,569
2020-05-02,language,569
2020-05-02,recognition,563
2020-05-02,performance,560
2020-05-02,based,544
2020-05-02,model,544
2020-05-02,different,528
2020-05-02,however,525
2020-05-03,speech,1953
2020-05-03,results,1028
2020-05-03,using,833
2020-05-03,study,767
2020-05-03,paper,649
2020-05-03,data,638
2020-05-03,used,630
2020-05-03,also,573
2020-05-03,language,572
2020-05-03,recognition,564
2020-05-03,performance,561
2020-05-03,based,546
2020-05-03,model,546
2020-05-03,different,529
2020-05-03,however,527
2020-05-04,speech,1970
2020-05-04,results,1038
2020-05-04,using,842
2020-05-04,study,771
2020-05-04,paper,655
2020-05-04,data,646
2020-05-04,used,636
2020-05-04,also,579
2020-05-04,language,577
2020-05-04,recognition,571
2020-05-04,performance,568
2020-05-04,model,555
2020-05-04,based,553
2020-05-04,different,535
2020-05-04,however,531
2020-05-05,speech,1978
2020-05-05,results,1042
2020-05-05,using,843
2020-05-05,study,774
2020-05-05,paper,658
2020-05-05,data,651
2020-05-05,used,640
2020-05-05,also,582
2020-05-05,language,578
2020-05-05,recognition,574
2020-05-05,performance,570
2020-05-05,model,557
2020-05-05,based,554
2020-05-05,different,536
2020-05-05,however,534
2020-05-06,speech,1987
2020-05-06,results,1047
2020-05-06,using,849
2020-05-06,study,780
2020-05-06,paper,660
2020-05-06,data,655
2020-05-06,used,642
2020-05-06,also,585
2020-05-06,language,583
2020-05-06,recognition,574
2020-05-06,performance,573
2020-05-06,model,558
2020-05-06,based,554
2020-05-06,different,538
2020-05-06,however,535
2020-05-07,speech,2000
2020-05-07,results,1053
2020-05-07,using,852
2020-05-07,study,785
2020-05-07,paper,663
2020-05-07,data,660
2020-05-07,used,644
2020-05-07,also,591
2020-05-07,language,586
2020-05-07,performance,580
2020-05-07,recognition,579
2020-05-07,model,563
2020-05-07,based,557
2020-05-07,however,540
2020-05-07,different,538
2020-05-08,speech,2004
2020-05-08,results,1054
2020-05-08,using,853
2020-05-08,study,785
2020-05-08,paper,666
2020-05-08,data,661
2020-05-08,used,646
2020-05-08,also,592
2020-05-08,language,587
2020-05-08,recognition,582
2020-05-08,performance,580
2020-05-08,model,563
2020-05-08,based,561
2020-05-08,however,541
2020-05-08,different,539
2020-05-10,speech,2012
2020-05-10,results,1056
2020-05-10,using,854
2020-05-10,study,788
2020-05-10,paper,671
2020-05-10,data,661
2020-05-10,used,647
2020-05-10,also,595
2020-05-10,language,587
2020-05-10,performance,584
2020-05-10,recognition,583
2020-05-10,model,565
2020-05-10,based,563
2020-05-10,however,541
2020-05-10,different,540
2020-05-11,speech,2035
2020-05-11,results,1064
2020-05-11,using,864
2020-05-11,study,796
2020-05-11,paper,678
2020-05-11,data,669
2020-05-11,used,652
2020-05-11,also,602
2020-05-11,language,595
2020-05-11,recognition,589
2020-05-11,performance,588
2020-05-11,model,568
2020-05-11,based,567
2020-05-11,however,548
2020-05-11,different,541
2020-05-12,speech,2048
2020-05-12,results,1069
2020-05-12,using,868
2020-05-12,study,800
2020-05-12,paper,684
2020-05-12,data,672
2020-05-12,used,654
2020-05-12,also,604
2020-05-12,language,599
2020-05-12,performance,592
2020-05-12,recognition,591
2020-05-12,model,572
2020-05-12,based,569
2020-05-12,however,553
2020-05-12,different,544
2020-05-13,speech,2058
2020-05-13,results,1075
2020-05-13,using,872
2020-05-13,study,806
2020-05-13,paper,688
2020-05-13,data,676
2020-05-13,used,655
2020-05-13,also,608
2020-05-13,language,604
2020-05-13,performance,594
2020-05-13,recognition,591
2020-05-13,model,576
2020-05-13,based,571
2020-05-13,however,557
2020-05-13,different,546
2020-05-14,speech,2070
2020-05-14,results,1084
2020-05-14,using,883
2020-05-14,study,811
2020-05-14,paper,691
2020-05-14,data,683
2020-05-14,used,666
2020-05-14,also,613
2020-05-14,language,608
2020-05-14,performance,596
2020-05-14,recognition,594
2020-05-14,model,582
2020-05-14,based,574
2020-05-14,however,561
2020-05-14,different,549
2020-05-15,speech,2090
2020-05-15,results,1091
2020-05-15,using,890
2020-05-15,study,813
2020-05-15,paper,699
2020-05-15,data,692
2020-05-15,used,676
2020-05-15,also,619
2020-05-15,language,611
2020-05-15,recognition,603
2020-05-15,performance,602
2020-05-15,model,590
2020-05-15,based,581
2020-05-15,however,563
2020-05-15,different,551
2020-05-16,speech,2108
2020-05-16,results,1099
2020-05-16,using,900
2020-05-16,study,813
2020-05-16,paper,704
2020-05-16,data,700
2020-05-16,used,680
2020-05-16,also,625
2020-05-16,language,615
2020-05-16,recognition,613
2020-05-16,performance,612
2020-05-16,model,602
2020-05-16,based,584
